0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.054627621665726434e+00,-9.784511641289467265e-01,4.150944985625668049e-03,0.000000000000000000e+00
3.866262221546598266e+00,1.177030111519669353e-01,0.000000000000000000e+00,2.049827809850727434e+00
2.454901144662881229e+00,9.549048881313693116e-03,-9.919000000000000483e+00,-9.179158032658291333e+00
2.208964768119242805e+00,0.000000000000000000e+00,9.944154046840333883e-02,2.038523493943217524e+00
2.202935721879047737e+00,-9.997813000000000727e+00,1.044201261586420737e-02,-7.000000000000000000e+00
2.095449262790689104e+00,-9.942756776783214789e+00,-2.752247221909894570e+00,3.214962739628503208e+00
1.780629526973905419e+00,-9.730000000000000426e+00,-9.099999999999999645e+00,5.282263516145979665e-01
0.000000000000000000e+00,-5.044560425699534667e-02,-6.092003131880902034e-01,9.661697508195206119e-01
-9.730000000000000426e+00,-9.078093377503002603e-01,-1.233031678243307949e+00,-8.967646998889705401e+00
0.000000000000000000e+00,1.576759060944374902e-01,-9.992710000000000647e+00,-1.222974933842009060e+00
-7.000000000000000000e+00,-4.652063195219179326e-01,-7.191308531561232620e+00,-9.099999999999999645e+00
-9.702169749999999482e+00,-9.730000000000000426e+00,2.924381484505094719e-01,1.874365928157398331e+00
-7.000000000000000000e+00,-9.099999999999999645e+00,2.511038838292394271e-01,-9.099999999999999645e+00
-9.099999999999999645e+00,-9.099999999999999645e+00,0.000000000000000000e+00,2.387868994128097277e+00
-9.730000000000000426e+00,-9.730000000000000426e+00,-2.770130330149524589e+00,-9.099999999999999645e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
5.750667592164452557e+00,2.513057286384506317e-01,-1.271686993805424493e+00,0.000000000000000000e+00
5.181798576140861812e+00,-9.654754518912560535e-01,0.000000000000000000e+00,1.879957190225678421e-01
5.592619394100751151e+00,-6.322125482942234642e-01,-3.116726163161177787e+00,-9.801089114010430592e+00
5.532814284114610182e+00,0.000000000000000000e+00,-1.093505726434256253e+00,2.690262585822821295e-01
4.163776660519539874e+00,-7.000000000000000000e+00,-1.462722380111160403e+00,-9.975699999999999790e+00
4.146463248554523418e+00,-7.823035652266283613e-01,-9.728597533674470554e+00,1.017344237089136544e-01
5.026444873763778354e+00,-7.000000000000000000e+00,0.000000000000000000e+00,-9.099999999999999645e+00
0.000000000000000000e+00,-9.618705781140399758e-01,-9.789043964591074287e-01,-1.149957397049005570e+00
-6.369799497264489574e+00,-9.974331611581479518e-01,-1.212993780418812451e+00,-7.184049160699355951e+00
-7.000000000000000000e+00,-2.728394163515013848e-01,-9.099999999999999645e+00,-9.494630555588735588e-01
-9.096365037286899380e+00,-9.267589545491146108e-01,-7.000000000000000000e+00,-7.000000000000000000e+00
-6.238971375715941292e+00,-7.000000000000000000e+00,-9.449999999999999512e-01,-3.719638817647696882e-02
-7.000000000000000000e+00,-7.172708600072354557e+00,-1.231961881254573399e+00,-7.000000000000000000e+00
-7.000000000000000000e+00,-7.000000000000000000e+00,-7.000000000000000000e+00,-1.665540756377792420e-02
-7.000000000000000000e+00,0.000000000000000000e+00,-7.000000000000000000e+00,-7.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
3.494287262544331085e+00,2.168261092054821315e+00,3.460188571768424426e-01,0.000000000000000000e+00
2.383151763883030849e+00,2.078134978244259745e+00,0.000000000000000000e+00,3.677194450889985089e-01
2.436756442356492247e+00,2.110378236900773086e+00,-9.992710000000000647e+00,-9.355375609137210446e+00
2.618492027088182628e+00,0.000000000000000000e+00,9.231361021873010775e-02,1.471621954179268832e-01
2.275559985025227494e+00,0.000000000000000000e+00,2.337972993420619761e-01,-9.992710000000000647e+00
2.398924111201635068e+00,-1.129104390598362428e+00,-9.099999999999999645e+00,1.036279904934522128e-01
2.350925685138355536e+00,-7.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,2.221193992858321309e+00,1.771807982679266535e-01,-8.742006651607264756e-01
-5.774708594807398399e-01,2.323656255760027989e+00,1.859090407395278532e-01,-9.099999999999999645e+00
0.000000000000000000e+00,1.137269490930816529e+00,-9.730000000000000426e+00,0.000000000000000000e+00
-9.099999999999999645e+00,-1.787378806179626078e+00,-7.000000000000000000e+00,-7.000000000000000000e+00
-8.971152511942756647e+00,-6.690774999999998585e+00,-1.354083082307011576e+00,-1.755212276846442876e-01
-9.099999999999999645e+00,-7.000000000000000000e+00,-3.065800820383324687e+00,-7.000000000000000000e+00
-7.000000000000000000e+00,-7.000000000000000000e+00,-7.000000000000000000e+00,-6.005182853814939881e-01
-9.730000000000000426e+00,-9.099999999999999645e+00,-9.099999999999999645e+00,-9.099999999999999645e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-8.839552104578450864e-01,-8.594167794591012211e-01,-2.161049547773086221e-02,0.000000000000000000e+00
2.454747312886775279e-01,-9.968812840643989093e-01,0.000000000000000000e+00,4.397073669361397208e+00
-1.810581872949264648e+00,-1.433264816127441055e+00,-7.000000000000000000e+00,-6.789999999999999147e+00
1.820904041334708290e-01,0.000000000000000000e+00,2.596845215705178012e-01,5.832418188160810146e+00
-9.096205046180515508e-01,-7.000000000000000000e+00,1.290995376483121126e-01,-6.223880724960290323e+00
-7.008139434626860231e-02,-3.452823037733551814e+00,-9.993220300000000833e+00,4.991065879272440498e+00
-7.271058102016747515e-02,-7.000000000000000000e+00,-7.000000000000000000e+00,-7.000000000000000000e+00
0.000000000000000000e+00,-9.723353806338179695e-01,1.291855865490402211e-01,6.829733381659095492e+00
-7.209999999999999964e+00,-1.265764088903762019e+00,-1.029895473922032068e+00,-7.000000000000000000e+00
-9.730000000000000426e+00,-1.130408481214440819e+00,-9.099999999999999645e+00,3.026367355648075019e+00
-7.000000000000000000e+00,-6.472677168305017714e-01,-7.000000000000000000e+00,-7.000000000000000000e+00
-9.998447387434069356e+00,-9.730000000000000426e+00,2.005973834297150038e-01,3.772797220758459247e+00
-7.000000000000000000e+00,-7.000000000000000000e+00,1.105556367831249526e-01,-7.168488189458442683e+00
-9.099999999999999645e+00,-9.099999999999999645e+00,-9.919000000000000483e+00,4.091028815363993765e+00
-7.000000000000000000e+00,-7.000000000000000000e+00,-7.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-6.396852970090332047e-01,-5.553232453517178424e-01,0.000000000000000000e+00,-6.435402042194877659e-01
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.071155679955957951e-01,5.168648093936224264e+00,3.416403269876891469e-01,0.000000000000000000e+00
2.024825864861539149e-01,3.067997890607928380e+00,0.000000000000000000e+00,-1.297093570197255019e+00
-2.346162056759945602e-01,5.482067734256858671e+00,-9.992710000000000647e+00,-9.975699999999999790e+00
-1.003104693871811559e+00,0.000000000000000000e+00,1.257875586303444093e-01,-9.805777988071846529e-01
-6.212042629654186410e-01,2.893189129495660428e+00,-6.617995790382014132e-01,-7.000000000000000000e+00
-9.099783062293227420e-01,-7.000000000000000000e+00,-7.000000000000000000e+00,-1.278813876686573536e+00
1.192272094940126231e-01,-7.000000000000000000e+00,-7.000000000000000000e+00,-7.000000000000000000e+00
0.000000000000000000e+00,3.369178432411662261e+00,6.723923611485420615e-01,-1.015002763273065156e+00
-7.789845318739549107e+00,6.526771290903202960e+00,1.036253726358639105e-01,-9.754569999999999297e+00
-9.099999999999999645e+00,4.655452455730896943e+00,-9.919000000000000483e+00,-1.188762342922312865e+00
-7.000000000000000000e+00,2.946723115782599489e+00,-9.975699999999999790e+00,-9.099999999999999645e+00
-7.209999999999999964e+00,-7.000000000000000000e+00,-3.231048236049471889e-03,-9.807901367676287174e-01
-9.099999999999999645e+00,-7.000000000000000000e+00,-8.661731209075012039e-01,-7.000000000000000000e+00
-7.000000000000000000e+00,-7.000000000000000000e+00,-7.000000000000000000e+00,-1.292367080401223944e+00
-7.000000000000000000e+00,-9.099999999999999645e+00,-7.000000000000000000e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.211734246635773338e-03,-9.205894873342954643e-01,-1.706607388553965432e+00,0.000000000000000000e+00
1.974894351006852289e-01,6.807425965948118995e-03,0.000000000000000000e+00,2.296834657270297342e+00
-5.286813707954871600e-01,-2.434617975731079742e+00,-7.000000000000000000e+00,-9.730000000000000426e+00
1.067648326536199122e-01,0.000000000000000000e+00,2.262114785553716256e+00,2.045204583374247154e+00
-6.901546180431721300e-01,-9.975699999999999790e+00,2.233605914055289965e+00,-7.000000000000000000e+00
-2.927041381174959600e-01,-9.975699999999999790e+00,-6.598220270477632710e+00,2.276296348496155808e+00
-1.178221568502445082e+00,-7.000000000000000000e+00,-7.000000000000000000e+00,-7.357961289532621407e+00
0.000000000000000000e+00,-4.302601941719280676e-02,2.062026915418177619e+00,2.371913970150353990e+00
-9.919000000000000483e+00,-1.907617148581572941e-01,2.295254916091435948e+00,-9.730000000000000426e+00
-9.999940950999999245e+00,-3.002238005177698121e-01,0.000000000000000000e+00,2.090225975603116737e+00
-7.000000000000000000e+00,-9.179673443879314831e-01,-9.678786344517741114e+00,-7.000000000000000000e+00
-9.150886770480035182e+00,-9.999343899999999508e+00,2.070896644635922712e+00,2.611260467236562910e+00
-9.730000000000000426e+00,-9.099999999999999645e+00,-1.810829741353986666e+00,-7.000000000000000000e+00
-9.099999999999999645e+00,-7.000000000000000000e+00,0.000000000000000000e+00,3.179048538406544999e+00
-9.730000000000000426e+00,-9.919000000000000483e+00,-9.730000000000000426e+00,-9.730000000000000426e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
-1.092382669915998639e+00,1.001423280932761672e-01,3.529747776932451675e+00,0.000000000000000000e+00
-9.615828809407551692e-01,-6.973134102088868191e-01,0.000000000000000000e+00,-1.762604867127185448e-01
-9.195942179100475844e-01,-7.018274965713904301e-01,-6.789999999999999147e+00,-9.099999999999999645e+00
-8.474191284675622882e-01,0.000000000000000000e+00,3.464981778532489010e+00,6.685756108224560901e-02
-8.398363745791732615e-01,-9.975699999999999790e+00,5.279272743626059139e+00,-9.919000000000000483e+00
-9.623560214919133493e-01,-9.099999999999999645e+00,-9.730000000000000426e+00,-8.882063505285808791e-01
-9.047957701651655471e-01,-7.000000000000000000e+00,-7.000000000000000000e+00,-7.000000000000000000e+00
0.000000000000000000e+00,-9.615850582160732074e-01,4.435426707795982360e+00,1.287149798794580136e-01
-9.099999999999999645e+00,1.751905334150442584e-01,5.567324920780471587e+00,-9.999343899999999508e+00
-7.000000000000000000e+00,-6.653662327881247895e-01,3.298439419430216457e+00,-8.027728218484099232e-01
-9.099999999999999645e+00,-1.951643265339347844e-01,-7.000000000000000000e+00,-7.000000000000000000e+00
-7.291899999999999160e+00,-9.992710000000000647e+00,6.058873628158290003e+00,2.091075150629772006e-01
-9.730000000000000426e+00,-9.730000000000000426e+00,3.145884435808509849e+00,-9.099999999999999645e+00
-9.099999999999999645e+00,-9.099999999999999645e+00,-7.000000000000000000e+00,-5.831504724284020114e-02
-7.000000000000000000e+00,-7.000000000000000000e+00,-8.945601272328639553e+00,0.000000000000000000e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
1.283175158889477141e-01,2.595558776539286683e+00,2.124424045065594679e+00,0.000000000000000000e+00
1.487079625323154131e-01,2.450130184213747508e+00,0.000000000000000000e+00,-7.193801608877342657e-02
1.416398087595672484e-01,2.334429532901095339e+00,-9.997346075499999429e+00,-9.099999999999999645e+00
1.262953969446550806e-01,0.000000000000000000e+00,2.127459180577026654e+00,-1.719957607690146273e-01
-1.580361703369411730e-01,-7.000000000000000000e+00,2.011874219866672142e+00,-9.919000000000000483e+00
-1.536191439639591039e+00,-6.704949999999998411e+00,-7.000000000000000000e+00,-8.090983608937751814e-02
-9.231808059185881987e-01,-7.000000000000000000e+00,-7.000000000000000000e+00,-7.000000000000000000e+00
0.000000000000000000e+00,2.371321149190070088e+00,2.070153866815386934e+00,-1.998514843976061939e-01
-9.810731836854042598e+00,2.880878385704889855e+00,2.108912024194210755e+00,-9.999940950999999245e+00
-9.975699999999999790e+00,2.189441492049289728e+00,0.000000000000000000e+00,4.641893628616919343e-02
-9.730000000000000426e+00,2.633057408132376320e+00,-7.266280749690392504e+00,-7.000000000000000000e+00
-9.730000000000000426e+00,-8.992124153454481572e+00,2.265621427091822682e+00,2.360836022240248300e-01
-9.730000000000000426e+00,-7.000000000000000000e+00,2.578882957136688692e+00,-9.099999999999999645e+00
-7.000000000000000000e+00,-9.036999999999999034e+00,-6.676521798894208715e+00,-1.096213900308312450e+00
-7.000000000000000000e+00,-9.099999999999999645e+00,-8.937135566872058234e+00,-7.310351635810609316e+00
0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00,0.000000000000000000e+00
